G1h9XydaxxuC5JcjBiwt9yJkh86NGyk7gjV19L8Dxhgr,31372.01
AfuFADAuf35NtBZi1wPu4EGZfpxXrBgqbcLc4QDRB92Q,10818.28
8pcQS7PM2ss2o4Fzg8XtpWJvCCCFmYypvnJp1kx6LY42,10120
72UBgPj81yWVFFgWHgVVRUohfNXLz4m37t8zZdJ4SALy,10120
8ef2gwrBu2frvBxNRV77LiuVU3JdRumyhjStAYaFTQdD,10120
3YoPwAfMViCZ9Km6ukeTcgsKQRAwjzq6BV5pMDNNtHWT,10120
DPoEaCBSxqnJowimBeZTvQErCRkJHf6WZMQYqBwCZBra,10221.2
3HsBp2kY7NWEeiDoRaxMD8NMLgNkmB8moqtyFji8tgcx,10120
4R2t6hdqVKt71WgN1WM8UBYJAbojjhrzDmQqmferD7vZ,10120
8mKe952YuKt36f1dDHxxfhUcDrisCYJfkCoEBigWR8NT,20240.01
BuPsh3WkW5pbYtaQVGy8kjZZXHvBmnwFCF9u6xhEGXYx,10120
A5L9B5Va6MT864xpvojecGUDXpog2xup9kHywV9QP16M,20240.01
6XJbz3wopqRqHEEW3UThWmAuAxPiNJqoMp2u5YikT4N4,30429.84
7YRABFFD6yna4ypQVdm71wwkkCnFyPxjduXfbp4xFk1D,10180.72
BNbGNvZa7m63Z9YrHhrfa7zrNNFyAxg6rpVcpZ9T52Me,50600.02
7rsRL8Hhmi9yGaSp3ToZ3VPte7kd74r5Fvoo8J5BgycD,20240.01
2drHummgdLrXiwewDUBgzeBiGuYKuLapdMtNWB49hDJZ,50600.02
JAivYyvfTEgppw6zaNTEUARhoiJBwWe4XpqYj59upQjV,10120
HRDns6Kqi8YSf4mLVAYL4hkgE3EwJVKj49a9mUR5C2x2,60720.03
CqUuaddSvT1CB1nDTvpG9kQddBQkXCNwmyDNpnjQWyh2,11132
3Bix5MuUYhZvbNKFyRYrGC7aecELGjpsCvZbfouqtCPt,17608.81
3noV19mceYsaGthoKxAe9dx3hqeWVN3Tqp8hqvvejp1c,11132
227qGvQKWy6vpnYZTdFC3FpXL2ySWgnooW5aVwB65NLk,30360.01
D8WGh3q7DRXqai45wRzNTKKNWN5NJPof66yNsB8kciYm,10120
8EX8nY3B5esTKLWagX3W5DgGa9QLeyr5AZsmgjctaJjK,10120
4cE4vsXfWw3NfDZ3Ec1KhoDhW38E2UrHYXTj2sYnZP8q,10241.44
BWe9jy5SyZ3vRcz8Lj281Ui3PPcNmsCZLo2D3F7U3mqe,10120
4GNJHSSdSkBkqRBD5fuBgP3cuhwhwYAtDpDpS4XgEog7,10120
CkZJNvNxiK1iH11ab89sJUoDUBmRe22VmW3pg1uSgkX,20240.01
Cry4GdTj3t9VEAKQ8JbWNxXZXpmWm3Wo5ZMmDYBZ27rT,10120
ASSBy8p3NoTB7ky81xP1xZTMbGYNHQuyR8a17vWu9Jm6,15180.01
BN3gidCU6agcaeCBDjoSdJUvtiGL2uCVmyXEkqrH863F,10120
2BzazsK7zgFBWyXA73cZVsh43dBxAztkHhwSehP9Yxiv,202400.09
yFugVgcDQ4XWAiP5TWD8vogwmpJyiABh11UzQauTfvJ,9563.4
HszofuGTZEndm6qdGEYitz8ZRgMtw4YQxp5XMtJvbFQQ,10120
DERkuKhC6PtZv9X1VLN86UbHMdxvuv14tPECRaCMA5Aj,10524.8
6qwdLAAkL5Tpi1znpJWLWVecXkKJijaX42KfwgMJKokG,16192.01
B69BcSg8QqipJvp3whN8mTbnuCZbf4XWkLzn99zA9RVJ,10120
9SzFUAZdaYsorkTgJRsLGsfoCNLjrSHYLmqFAHiqYntp,10818.28
7Re8bVgB47DMYQCN5XxNhCkWNbm6K4SbiLPumNohNU74,20240.01
31f2fcJwRVXoHJ75nBm4UFeHNx7BWEiKGqgBGP2Q8xh4,10120
33JZjKcvkKSLyeqRLCWZ8AfpKPKojF9TFzWkL7yJH5Ya,10120
8PzfDcQkWDoitRmAsxKMQrz1ZR1s7gQjbRTZMHhnzGze,11132
DeH5wf2hxRFC4PtGdm1bAfknQ682yeZbAWUiBUqJEdAz,20240.01
F39vxe8oE2bauqD3FoqQq8tNHDcagVWtL4pdvrWsxp1G,10524.8
Fc1o7WuNRbqUbnzgw3ANLAqkRHnzzWG6HzG58vnP3dQb,45540.02
6MaRiPevKNrwXkUM9wvAUdJXCGLEKXoPctuWcr3cPUee,10130.12
2HYhnvriWSC8EGBZghHuGawYFL7WU1kHitYhWSDwjj3i,20746.01
28mwvo26NW42vtfQUge31UBv7JCx7WENYpv1Bw7fYxJc,34684.48
D4M3qmBn7X1vSkza8jbj6BUHykLKQVp58QHc6PJdSmDi,10120
CeRrNBt4cdtkYajSZMk71rpL2Er3yszSySDAHzTH4TzD,10120
FHp3hWVfgsDyHM1q7dqQrKeCQEbVbWn7PBdSbSaDjfwB,5060
7CbaExSDG1rMLSbMugvNtmruDSQhHhBENbKTdx1D5pGs,10120
edaThKmhtVsrnhwKKc5G364V3CfeSNYfCuFBNUrmkBi,10120
7Fb7k34F7S5mkSW97f2xti83cMXp8DxByLPdfNUzejFr,10626
HLRwzYujbfEBYbzdDsu8UkPta6HC5PgQRVumV6Q1geMy,10221.2
Gf8YMtSdogZ7Lbb9e2do9NJxAVTBHYk6z2511FNaRWtF,10120
6KB7qZGxEDaSBLb31kmzWj6rbdP1MkgPqUK5twkHztT8,22162.81
Fuj6Sn2GdPumCZ5w4Cw2Z5d1CNz7bfHVKEYsMMSBLnSJ,10120
21mWy6dPhFDJPtAf4srNH7GZyZXsaQAQyDvLd2zcNh7M,11132
HnPgS3weXv38iJj5EGHJWdtNKgCbu7hr6nzHhpsQUBaX,1012
Benkwn8DLCYnkoatbfZq4fSai4wEhbs5d7mwPNSB4Fn7,10120
86Dy7T5ULubbSaEYj5CihTmFV8gc57UUZwYtCJDvNHai,60720.03
2DdL1E2x6hjoRnZECNpdJnNQryb4GfbnRhXrJ55oR1po,10221.2
65GnRvLsJQDJKGjNwf2m2iL2rJt1Te4Bh6DqYHVk1ogw,10170.6
J6XuyegSdk7Gncu5mtBVn1ALKATTFnBW5qC4ZqyzEPj1,307937.96
ERcjMGWqQprg1bKMnZUr1fpTrwgnWzFXYbQ4jvDrxdQH,10120
AQ342w1QFRzmgru32AdY16g4q47igGeUURDtirWF8tZa,50600.02
G6buZoM4LyBmPSFgThnw7vgQ2S9qceq7qrsiM3vFuoGB,10120
HVCwrQMYU1CYKcnUuYYfmdFXmgkwMsLoMR37nH3JT8MY,10120
G5C85tk1omEyrpDJTF3bzsAQa7T6nAJiEok5uZZMAL9w,10120
DHQ3LRyHYrpqKprxpCPUtCNfaPDW7Ki9PLGchtmKrFKW,10120
HAcZrNuRAGFtDZeHJC36pYKc8AuCgogL5eNLQokQavMH,10120
Bdc2YYt7Bk4gRMitLdErbQB3gecGhiDmYqEzvQmpyw6R,10120
631J5ZX5XSQDQMxVRKPvHAFqY5t147hUWHQQvfTsXyZm,15180.01
3dtuavJ7CS4gPwE7wAn3TXBeHoBSjqehGw1VPyccV1uF,10120
N4rFMdtoZxjUWjmu6P7pVf6TeR4sHniYa9tkn8gpEsv,10120
BG5fae21pf3fqqARxhgsXh9caDJrZQRzKWFz9ei7CdAt,15180.01
HBFGrnaFy1AYKXsTcNVxKAGxPVPAB2TVmesKLHEqoJQw,101200.04
2VBMsF6aeVZAraZ5k4uDzztpcLKJjoxapvjamckEP4So,10120
AHfmBv2dzqoWfBFmJQ5amQpVELKcTcjom7V9hEiZLM5a,10120
6krp7zjozoPQ94xwmNHvdSZLeAcpNCjfidi7NdNteucY,10274.08
CTUTppQ45EMhrE3mwT8tYk5fhdm9wF1fqTCR9qMZUwbY,12650.01
9wxq7iXTxvPe9uhWaCyWQBfGnsE8XgbmqcfzULAWmdBJ,10120
5kCv7JmLYgzVmk1VNFxvmAm4Vu9dLWm51J4SfXmP3wbY,10120
Hw7t87CVC9CLUu5U3y1V1PsUZLNa6NUr9jF5SQQWziQW,20240.01
4dX84DEPcXsV8ysPwYcJbGRLTuuh65VDLy1AJjGWXMuG,220616.1
JEB21o684xLLYMDct2a2sFHfnJ3my9Bvq6b3E7Gy7mSj,15180.01
8sEYSGc9NJYzLKmg8A3mmEJFGGaDezzEtebPLe4iZbBn,10244.48
G42ifFCh5uRsQ1HQUDuHDPZ44D9YDY8YKqUHjqjX45YM,10120
4SDPqFLhoHJLLKEPYY6Wn9aKBFc6sBoEbTPD7F7Ni8uk,20240.01
BidfRuCPFJ2ka6W5TdkUY4cyaPvpmJY4K85vh4Bx8aeL,10120
n6CauCA8ZM1SEMPGmxsVjxZmnpDqxSyWrLJadGgBCcF,30360.01
8bi9eRB6o9aMwARECZMXGCyv8zbPCF1wry2LShvTsfyC,10120
9Y48Z3M6QR14zHDXndRTxm442kUAdU8BMfDAnXyBd3S5,10120
8imqjACmAuT7ffr6oUG5p9RY1xWYFCP4Gbqsk1GBEAzb,12144.01
9fovQUnSsUqQDNhWTHaByMc4fdbbqVMr48tjp93epJRu,5060
5wD84zdBHoqeRT13UAxA8hkdkguwVeaYCTUc3HAKYFSM,10120
GQQmnHJWgh8bhztBkvb1BWHPremUSY2kswme1PUtZP5Q,141680.06
215bnd8noUgo39zBYxooBSnxcHEXpf4FLaPykoNz5zvs,14977.61
5YhsZEShR7uxtbaiPg2xpV9zXnc32j99hyBSw469wi3n,13156.01
GbjvN2eUt6nPwYVH1WaqSo2mLS7HvbUwCXUdhxaWtNLy,10120
BJvQJs2We8XLrBc3Suajz14yvRBwX8WPBoSQwQC9scYR,10120
J1fM5K5xguhFky7AYnNNDRRHiCEXc4GBXu3N7itccYcX,15180.01
5GZwMVzCLsWNG6KXHfQ3P19dgPeoUgdJ62Gcj2Lvkk63,10120
5hUsixUB8Zfakw8Rq3NJSoxjdiBxzGV6KpxHcB6D8hCK,10221.2
LEhCttuwPU69hdWsf6L2FJ9CU4Md1exa1msrU3DHPPa,32384.01
BSW6cF8whfomBqJu435Gw5nTvz2zpCCMwLmLZiCnazSt,40480.02
ArC98BaBm1KMPYkmW3TJDAxgPuThDvqZLNG9SGppGNYL,25097.36
AFmwu2XfesKanz5uJodyHPYoZKTMMf5xUKZRCiWfYnTD,10221.2
5xYyES5DxhoHEuaENhS6rj1sh2cmZHMYZ8bDts5PiUfq,10120
9P2NDBNUS2wNrhRRkvcB7XAKKhypT6sxXiFoo2qa3iGM,10120
5Ce5BmNrbWQCsAkU2ST2jMedpEBbueNQsNi5JaTfcNSG,20240.01
3NmhztCjUchEi7EwsoKBTyuXjvoKsyp36527TMEEZBWV,20240.01
91ndhLDtz6Lec273FZNRDJzgebf1n17KP6MrmxKv1U9R,10120
6Hj1DJntLE7njWty7WkgFQHFMqVPETCrbqDCo1eD3RhK,10120
Hbgsts1gpKRvKatAQ8HBkfn22cAbfcQQgo67xmLE1br8,10221.2
DPZmZNWh7Ex8Ge5XYQQyq4r9eE8JwXr7P24xh1R699TN,10120
BFGYjwRwAfSdD7dsv4muafMPppikJpAuysU4SMXaR1Jy,13156.01
3hwSzFFwJkmf4EdNfYVM4cZQMw1cc6PXuG3PGwqNjhBr,10120
6pUqSrhUdjFZsRWRcHWGzLe55YZkKUYmEMtDuJn8dUAf,51612.02
FhQHyRMoVWGQRuxK72nCAEJjwoALW7QRoszGREvcAGUm,30360.01
FkEViZA85bv1k6eymQZNcy4Cwc887DAVMaZc5XEpf2L6,64059.63
3Gw7jQEjeadCnSuvA2rdwC2Z8AxsVVkFg9Mifs7xmXaH,10120
GhhNqaC6U1LJiwx3escAYx2H7mSVdzkyr1kL1NpViFYX,30360.01
CbMUbErNRFA8WnLjRyMhQk2djkVNc7zkr4doijM4Uczj,101200.04
83wgTHBF4HZkgVq2pfnaFEiVUZ9q7RAxpoybZa5kdd7M,10120
4FpnpB3oco7f5MDUzKnDfn1Y1MGXVxBSBr7e5KFyNvhs,11132
7Coj1FT6zNZWTGrvqugDhLQ1EG6X5cybbfCE7kRp7Lax,32384.01
Es4hXYwyiRwcPnggTvdBScP8k6KWJK3UmarsybU528od,10626
8eZywouEiUXJj1apra65HuJXmuLvMRDVHGXCu2N5NRUZ,11275.54
2d5rp3ppXPjrqszUxxGM5VaAQr4H51gHxRHMwopNvw5p,2024
HhJcDwbyiFzB5MmYvqBe4EPprMfQCKhQtpbB4EX9ue7m,12447.61
EcQVELGoHECxSfaHgoL1TkFhyJndNLtzrEFoZS5ne8mY,15180.01
J1SeK2U7kJPspH2gDgRN3JP9Y35TUGpjv8NQ43ftXmxA,10120
3SRaketPsNLJmpz9MT5bDjrzJ5cCSYQy6jrQ6AqsGzXQ,50600.02
4q5VfbMdCNuHGFy7353DTxGgBkraDGSdNLsL8aqhsv3U,10120
2HK6r6sB1CRmwH4zxuEkVdwVfstmnR8DjYZQuMaDWUpQ,10120
oFgFnguoZVtJiVun8yQj3CGS5nVkZsTajg6aq1txhUW,13156.01
4WCk49dGNVzLTix6XQyMxYEb1SBW7696nh4eJwDwvC8f,10120
CPYGSPu7iZsWHBd65pvBmpg3XYLfH8FjK3LbniAoYJo3,10130.12
BdJGXM2HdNaj5xDYZv2gt4oH1u1eNS5v4jcbHAL6CDfB,10120
2pRC2t4rZCocNnztejDW3L62honHoL3jBr4BnTf8MZQX,10120
AwAyfKaw5PpQHgDwfo93FpnadXy6gakKQqX7gaFeY4db,15180.01
4Lb7LMSqHmzTMDMNErtZDypVcD6sTnksc53TBZRoBtzo,10120
E1vNmBaEChGzdaV7Y2fZNULevwuEVi5A5LfyQGvanARM,10120
EGowTRVwssfQ9posGDFGaEh9o45gwPukbZG9X2DePXus,11132
DLwD6f34KmLis1XT6m7PSwc8FWKw997vhcmRPMVzZwc2,10727.2
6rcdXdxxpADyHfg7wKh4sgxgTtFNMLF2j9WQykyePcBu,15180.01
2vawp8nTgRt522VXo7UCdSz1dbezCQBCS533d6QfnGbV,20240.01
ATDsa5MrqzfEvyBy2qNRKnYtSf2Tv8qLPSQvDhmR4nye,35420.02
4xw7k3JUnCuVoq6pFZZkmCzgRURtyMTCSCvpFkxNQGVp,50600.02
4LJ4zhTWESb3XCTHUK3cJj3C8qDW77vE9baWE7mB7LSx,10120
HvbvaRrRQttUVKzUEqyCwpbd9KVNStoF5vqghX86WrCH,13156.01
7kgCgRDNqZsTSvwqk1QxvtDCuiveKvmkktbNNNRHfM7Q,10120
AAyvFkRGTbRxfPvkwRzDibbP4inTv8fPg7d9GCQkUZ9W,10120
ByLLyAQPS6Jr3nFesoBfpfchNaTZQE4ARTkq6rLCumbR,30360.01
CXApK84SrkkLcNdCEMHGiyF5DLz1VNpB7JVYM1A8TPQ5,28460.21
Fv92KeBTxkAWSsi3Z76LE7vFWNq7yaVPfZstCUkQMdAp,50600.02
AqE2dEw6qnZJQwAw38pP4n123h9HzxHMTroX2yTc1X14,10120
BmrUvvMG2V6XBXpC5sr22nQRBDVgz191sMJj66px5nMh,202400.09
ChYJwGFYBp4eJtp4s3k5hJsnk8rbMrxegCeCZaZYbmWJ,10120
3BGCJV1v4Erxz6Q6S2ZpNrWoKGT84ByQMRSEQufWoBkg,151800.07
F3eYgpRsnYn82DyWzk58W4Uipdq2w4Rq5GrrBW1gpJeU,398728.17
CKqvHfu3oB2rzfiPANxD3bmALv8bumm5VdYP3x2Kh2FN,5060
J9c9HYcMxyD8fFdDqtzaqiHL7r41cGNuBW1CzZpnBUEP,11132
B9gkE6gzrB35ibYfjaWWwZnPex6KH3w6wm3VHaJhyTeK,10120
9uDJP6sG8wDcpYGUZCXBMhFDbLmszdfMFQA4ka5ZSZdm,162152.28
ETYHkpPrnPzarQit1Wk2FZmpe23fW5LAgHmeALHRbiW5,30360.01
BrjgXrGhb7q7NpVBhaGZQ37TX1NbgX6uvcFshSzDPsFu,10120
Dv7zeEERW68AMBaeM95HtopaZAUbRba5JT3j4L8E17iy,10120
G9F4eZZyq9qX73pyFaTMUkyFFtxd8VTtnHUqo3mbrUPj,10120
5BKJC1XEFiTU8p7ZJ6HxCFMt1Er6MbcPgLuLesCgyi1d,10524.8
CXgRP1zKjimTrmyWR5j6as7iQHxtm6yQV1dJ9givoNqZ,10120
BatLfv7PooHgf1uvFdnUp4d58MQ9o1JWJBxm7hTZionp,20240.01
2FDSscWGzZ9xF73BuHDKU4h5LEXDMZR3bwU4UGTncrSP,30360.01
259EHaiCV2vLXcQ4yiKzdm8GEK4fzS42wDseow5X4PRA,12096.51
ECKPw6DuTUfBfkgXXLrK9wBv3jpRiecgRLp2uedrJGgf,10130.12
12ozRx1d7xxUcJ2AVoATPmvfjVoAo1ThSPLtJwb3o6Ji,10120
Cuscjhi2p9Dn9NrkUNsG5cbFKRff2HmALv6BmrEGjTNn,15180.01
4w7kkXdST5fTkNzrZVijGhgDGMixhuiMsWwFjRmBjwjt,15180.01
MCPyk677ufWwnAvVZE7TeSexvhacje7Jrv7jbdAwG48,37950.02
59CkK3VD3tU24SBbyQ5QQWbeyRBC6fLBaxkLpWhRikc9,15180.01
B5i5jm3irk3yG1Fjh44NPZc1VTKcu2DLutGL2U6dAaGS,172040.07
FqTqvEpmmDGN7wQngyZZJEuVH2N3hTaTEFLrkgME9a1Q,1012
4SVtrQbntnxn8kvDRDvSrAdsKjyEopm8XW8UHh8mevfJ,27222.81
BagAjW9hf7tqx1AdeXZJGPLgofwVMUR8s8koLrBAkyeX,10130.12
EErXq3qD7m55kQpVnFb6HgQMxrwD2qJGioUFcEjZaKnY,10221.2
A7A7zKsRkVxexjtrSjHpwyNkV79UxjRtzbE6LgqKqB44,10120
B1g5ryMRXpEcJmYc8dBvFYmQmS3TPA54saQEvtJ5bGo2,80960.04
C2XnPjwr5SirNe8xMVrLVD39udnNpum7cszbDHSeTEx7,10221.2
FLb4cn9egqNHNjTueMvZmyr4oZweUM7PqZfWheZauApr,40480.02
2pKsAiX6sEjVVopsFP2WnVfAu2xYHs11mAEiZC9RmJwi,10120
fupY9d2b38bnwfswMgvunfEa8CJNZpUCBvpyqgjw67d,20240.01
2rrky9PNB2Ei4yQBbuRhZynvsrV3usr7X9cCwAo6BNZQ,10818.28
D1GAXhvYpiJ2jEcdZNmo5DizFHUVDQ7RUhZpLywjH6xP,10120
3dNxyGZZ5tZEqeFQaA4QoEadgMm1L98CkgTrp5kMF3sM,15180.01
9PLXf5vknXyt71PgCyhmvK6ewQvjH2qZG45eAgv52GKn,10120
HerKiSFvz6EP1YGqa9QiSnP1yrD3RJ5fNDTrgneNhxSX,11132
AXp8vNofpGdJgCyqVXMhdqwavewccJWB6kH9Bxa8zcGK,11334.4
9m8M6i36WHq9QA9bXgrZkLmPDuFYfRJc98rJGEXAJKm5,11038.64
9zMfqVzT11koir96kJhU8U5PdRdRzzHN7K1GTsxMsFQN,10120
4htu5rQjgmnzoZMiBWGNCD6hHF5Toszn6kdjGGp5iJ98,10120
HweuDQPwiYP4eBEJCR7SppjJ4WygGZUbLCiGPuyF5Evj,10120
92xqXsEJNGqRYFZeoBC4wM7Acpr2vFmW6h8APEbDWTS,12031.47
6hegFUcR3rUPkF1CqQkjWjFcQPQnFZLXAMRSrKhy2yyy,25300.01
EBnMKbaJEjNXjt14hxssR8wd3Ua37McPQxUZnKxxbgtd,20240.01
5HC5nWGV9CMKtciE32mm6okMruQAX7ycoobtDdKJYs1a,10120
HTqLSYsw3E4k2vH5BPA11A1UXmERxQwA28evRL6GGKgx,40480.02
Cc5zcTG6eY32aKMbEY6me87CLDVL86S6GDL9BpBo5Mb8,10120
BceQ2izk3iX33BfWL3hpS29qiDxX27NLhx5z2GGtzht7,20240.01
DnLxc8WrYQFmm3TNMg5XWQ6aFgAWS5uLPe5bJvy1tms4,50600.02
48kyT4Qp9sj6UstbFjFv2djpR2Qk8yck91BhMQ4b7g21,20240.01
CPmfeasCG5us4Agc7jXnN7yhPEAJ4ToLfRJ3PbGFb9Gi,10120
EPrG7v79xzDum5h5Wqikj3U3HMjE7PrmrK7FPDfKZ1S,10120
GEjmHz6FPA171s6axTwjDj49Uy47Q7QPLJzVquAwnk2Q,10120
4UGryKAXDa1wr7JVi7WNLFX1mGTcRomSbGkEa2172Cmy,10120
BcMtw5jpa1UQ6uqgAA8Nhm2cowdUyRzajh9PjGbAAFoD,10120
HCVnjdG3Vk7ZAVHadT82J6DgtLa2MkbcLgk6xJ4nA7bZ,19058.75
BWp6eFB5zaQQwmMr1nudfYXEvuv5b7BSyT5fRoTCBuyz,10221.2
6rcNcc7oYhUfSvkQWcknQCGU9y8EojKAUYYevatmsyDc,12650.01
DTHN393aRuEaBD7c8zL8c8XUDawXi1FC2pLrmLzHJiGA,10120
C852bbZULJd79CGg4VkDkhY9mMbD7hR22ShXw9qiV9d,20240.01
8D6HpC14UaXgkTPxtNddkZ7KE1UKJKBHFLZuFNuQMyem,192077.68
8fkB5Zd7CZyfunppXmUfZKw3rbtDvQkc3N6V6h2e4muX,10322.4
6HptaXfnRbkDTSnAa2S2ZA51qAMV9JSnCXGzG2ZpWMzS,50600.02
8UbL9f3TxqidhxeSTTxvY1e7Gy5Sv23vSVCj2t2YehHJ,15180.01
Be52iN1KojVp6bAJytDP3eorGJ1ZmLqLDTudPJJk82iY,15180.01
G1EuBJPcPeobjFXUgPkpJfebUdsVbkbzc1Z6MnpU2TAv,10120
HTShthDQpev9zA3T9W4aKoqBokSb7R52xsPaY3N2GhGH,23276.01
3Wk4HkVNTRzqyZyNY7pKPgdDK9ALdPNafQuGDEQKfvJZ,101200.04
98xVdv7MdaYNxxNHodRSAmGf1EubsRQpFCpBtBu4WPgS,11132
7VcvmF7zKqUZQFYC6fWabMGEGcAACSGr7BKHtZYFRbLC,10120
F93JQQDA6L87VYM3PCDTDXTFDvKbSCS3MYP1mdiLRLjg,40480.02
Bdp4ShpeQz81jz5CBR3D9UCqS7yidHPejtvkkQZXM9Bh,202400.09
HtZHdSGqArjdxjD2PUUV7PTUyzhVxLjErKSXLNKbeoqs,20240.01
CdaA78jsFusXohUYaFACDW4HH4HF4kEL4bviS2SSKtut,20240.01
9y8cB4jZidC5k5HS8CM4KUaAJcKs67qf45ZxKqvWUiUg,15180.01
ChHeiGse8e73HkXVQJ2HmZtfpXSyQQzBhQWbJkdKbHBf,10818.28
CEkZgErw8Js97H1FQKaGbKKDJXNLvHU8UJuyk2frvWQ7,20240.01
